name,year,mean,variance,population
Luxembourg,1999,10.55844,0.3015715,429.2
Luxembourg,2000,10.63236,0.3022237,435.225
Luxembourg,2001,10.6325,0.3022237,441.232
Luxembourg,2002,10.64004,0.3022237,447.191
Luxembourg,2003,10.6538,0.3022237,453.109
Luxembourg,2004,10.68374,0.3022237,459.008
Luxembourg,2005,10.7158,0.3022237,462.464
Luxembourg,2006,10.76434,0.3022237,467.8632
Macao,1970,8.585679,0.5320965,261.369
Macao,1971,8.645563,0.5320965,263.565
Macao,1972,8.727873,0.5224427,261.202
Macao,1973,8.809065,0.5147563,258.929
Macao,1974,8.890322,0.5088995,256.653
Macao,1975,8.970979,0.5032539,254.331
Macao,1976,9.051876,0.4980772,251.775
Macao,1977,9.134439,0.4936211,249.116
Macao,1978,9.208119,0.4901328,248.564
Macao,1979,9.273208,0.4878578,251.368
Macao,1980,9.325167,0.4819335,255.773
Macao,1981,9.337747,0.5498046,260.929
Macao,1982,9.382885,0.5426455,270.811
Macao,1983,9.418538,0.5324124,285.451
Macao,1984,9.468862,0.5218758,298.982
Macao,1985,9.464498,0.5136824,305.843
Macao,1986,9.501987,0.5103858,312.196
Macao,1987,9.605547,0.5111496,322.983
Macao,1988,9.653567,0.5132754,332.136
Macao,1989,9.681333,0.5165181,341.237
Macao,1990,9.732121,0.5206341,351.756
Macao,1991,9.72051,0.5253775,363.858
Macao,1992,9.787864,0.5353724,375.382
Macao,1993,9.808299,0.5542729,384.495
Macao,1994,9.818851,0.5806574,393.064
Macao,1995,9.833274,0.6131198,401.452
Macao,1996,9.814797,0.6501132,410.597
Macao,1997,9.798795,0.6521017,417.129
Macao,1998,9.751077,0.6556032,421.602
Macao,1999,9.711448,0.6611065,427.618
Macao,2000,9.761092,0.6680468,431.338
Macao,2001,9.776017,0.675851,434.044
Macao,2002,9.86019,0.675851,437.794
Macao,2003,9.984916,0.675851,441.487
Macao,2004,10.206,0.675851,444.3042
Macao,2005,10.26404,0.675851,447.1709
Macao,2006,10.41434,0.675851,450.0182
Macedonia,1970,,,
Macedonia,1971,,,
Macedonia,1972,,,
Macedonia,1973,,,
Macedonia,1974,,,
Macedonia,1975,,,
Macedonia,1976,,,
Macedonia,1977,,,
Macedonia,1978,,,
Macedonia,1979,,,
Macedonia,1980,,,
Macedonia,1981,,,
Macedonia,1982,,,
Macedonia,1983,,,
Macedonia,1984,,,
Macedonia,1985,,,
Macedonia,1986,,,
Macedonia,1987,,,
Macedonia,1988,,,
Macedonia,1989,,,
Macedonia,1990,8.426522,0.3772569,1893.314
Macedonia,1991,8.392056,0.3772569,1903.368
Macedonia,1992,8.313113,0.3772569,1929.074
Macedonia,1993,8.304868,0.3772569,1961.578
Macedonia,1994,8.294896,0.3772569,1983.197
Macedonia,1995,8.247936,0.4187337,1986.224
Macedonia,1996,8.245625,0.444037,1993.342
Macedonia,1997,8.248489,0.4384316,2001.88
Macedonia,1998,8.274704,0.4391303,2014.975
Macedonia,1999,8.318698,0.4398297,2032.459
Macedonia,2000,8.372127,0.3955941,2041.467
Macedonia,2001,8.342133,0.4242367,2046.209
Macedonia,2002,8.319421,0.4314161,2054.8
Macedonia,2003,8.365493,0.4019162,2063.122
Macedonia,2004,8.403483,0.4019162,2067.257
Macedonia,2005,8.438662,0.4019162,2070.89
Macedonia,2006,8.466966,0.4019162,2074.732
Madagascar,1970,6.844476,0.7721795,6765.644
Madagascar,1971,6.853849,0.7721795,6920.494
Madagascar,1972,6.845698,0.7721795,7082.43
Madagascar,1973,6.795589,0.7721795,7250.455
Madagascar,1974,6.779356,0.7721795,7423.573
Madagascar,1975,6.759205,0.7721795,7603.79
Madagascar,1976,6.676194,0.7721795,7805.271
Madagascar,1977,6.680073,0.7721795,8007.166
Madagascar,1978,6.656769,0.7721795,8216.944
Madagascar,1979,6.709063,0.7721795,8442.496
Madagascar,1980,6.68226,0.7721795,8676.821
Madagascar,1981,6.588828,0.7480569,8919.844
Madagascar,1982,6.561188,0.7272618,9171.477
Madagascar,1983,6.56484,0.7094626,9432.079
Madagascar,1984,6.561825,0.694364,9701.947
Madagascar,1985,6.562488,0.6817011,9981.292
Madagascar,1986,6.547781,0.6712353,10270.19
Madagascar,1987,6.522039,0.6627486,10568.64
Madagascar,1988,6.523051,0.6560403,10876.6
Madagascar,1989,6.535318,0.6509245,11194.24
Madagascar,1990,6.49929,0.647226,11522.1
Madagascar,1991,6.520228,0.6447787,11860.47
Madagascar,1992,6.457777,0.6434234,12210.39
Madagascar,1993,6.45025,0.6430053,12573.28
Madagascar,1994,6.417142,0.6482669,12949.73
Madagascar,1995,6.406251,0.6599426,13340.36
Madagascar,1996,6.403892,0.6717572,13745.71
Madagascar,1997,6.411115,0.6771739,14165.11
Madagascar,1998,6.423008,0.6637227,14598.05
Madagascar,1999,6.372986,0.6504506,15045.01
Madagascar,2000,6.363718,0.6981902,15506.47
Madagascar,2001,6.317092,0.817637,15982.56
Madagascar,2002,6.179995,0.817637,16473.48
Madagascar,2003,6.223112,0.817637,16979.74
Madagascar,2004,6.212368,0.817637,17449.1
Madagascar,2005,6.23034,0.817637,17924.23
Madagascar,2006,6.252586,0.817637,18387.52
Malawi,1970,5.792407,0.7689132,4489.313
Malawi,1971,5.865829,0.7956011,4606.268
Malawi,1972,5.940855,0.8240081,4730.997
Malawi,1973,5.958346,0.8541595,4864.937
Malawi,1974,5.989856,0.8860811,5030.764
Malawi,1975,5.9784,0.9197984,5267.679
Malawi,1976,5.990863,0.9553367,5473.443
Malawi,1977,5.99473,0.9927209,5637.246
Malawi,1978,6.02514,1.032028,5791.858
Malawi,1979,6.035797,1.07366,5955.869
Malawi,1980,6.019743,1.118171,6129.078
Malawi,1981,5.976076,1.166184,6311.407
Malawi,1982,5.946037,1.2184,6502.91
Malawi,1983,5.936422,1.275619,6702.541
Malawi,1984,5.896656,1.360347,6909.403
Malawi,1985,5.903813,1.416671,7123.82
Malawi,1986,5.903763,1.409491,7390.545
Malawi,1987,5.881917,1.389138,7817.352
Malawi,1988,5.845812,1.357573,8326.766
Malawi,1989,5.872499,1.316887,8800.353
Malawi,1990,5.891797,1.269187,9214.598
Malawi,1991,5.925995,1.216507,9549.427
Malawi,1992,5.823065,1.160737,9871.443
Malawi,1993,5.955264,1.103586,9996.861
Malawi,1994,6.184465,1.04656,9766.797
Malawi,1995,6.223328,0.9909599,9655.891
Malawi,1996,6.228716,0.937892,9855.143
Malawi,1997,6.283672,0.8882846,10103.03
Malawi,1998,6.298672,0.8386416,10355.79
Malawi,1999,6.331035,0.7858281,10613.41
Malawi,2000,6.36664,0.7311152,10873.59
Malawi,2001,6.290804,0.6756474,11133.74
Malawi,2002,6.310054,0.6204302,11393.21
Malawi,2003,6.36407,0.566326,11651.24
Malawi,2004,6.431634,0.5140553,11905.9
Malawi,2005,6.437167,0.5140553,12166.21
Malawi,2006,6.496842,0.5140553,12429.72
Malaysia,1970,7.354538,0.9623688,10910.22
Malaysia,1971,7.524727,0.98763,11171.33
Malaysia,1972,7.58322,1.004838,11441.46
Malaysia,1973,7.660386,1.015385,11711.87
Malaysia,1974,7.709693,1.020833,11986.26
Malaysia,1975,7.705761,1.022846,12267.3
Malaysia,1976,7.796452,1.023134,12553.96
Malaysia,1977,7.852868,0.9991011,12845.38
Malaysia,1978,7.913803,0.9555929,13138.53
Malaysia,1979,7.987538,0.9327551,13443.84
Malaysia,1980,8.038719,0.9369115,13764.35
Malaysia,1981,8.075526,0.9468776,14096.66
Malaysia,1982,8.101847,0.9588747,14441.92
Malaysia,1983,8.132331,0.9690124,14793.1
Malaysia,1984,8.174866,0.9732875,15157.33
Malaysia,1985,8.157617,0.9600413,15545.03
Malaysia,1986,8.165643,0.9320346,15941.18
Malaysia,1987,8.20979,0.9062605,16331.79
Malaysia,1988,8.275846,0.8840439,16729.19
Malaysia,1989,8.345259,0.8715766,17117.83
Malaysia,1990,8.398002,0.8795776,17503.61
Malaysia,1991,8.444535,0.8949333,17906.48
Malaysia,1992,8.509712,0.9043458,18319.5
Malaysia,1993,8.567661,0.9059878,18747.9
Malaysia,1994,8.629059,0.9070603,19180.32
Malaysia,1995,8.690648,0.9074441,19611.12
Malaysia,1996,8.766513,0.9074441,20044.56
Malaysia,1997,8.808415,0.9074441,20476.09
Malaysia,1998,8.78065,0.9074441,20911.98
Malaysia,1999,8.838294,0.9074441,21354.46
Malaysia,2000,8.888129,0.9074441,21793.29
Malaysia,2001,8.881929,0.9074441,22229.04
Malaysia,2002,8.905239,0.9074441,22662.37
Malaysia,2003,8.949983,0.9074441,23092.94
Malaysia,2004,9.001268,0.9074441,23525.42
Malaysia,2005,9.033539,0.9074441,23953.4
Malaysia,2006,9.074567,0.9074441,24349.57
Maldives,1970,6.197475,0.4842485,114.572
Maldives,1971,6.269593,0.4769112,118.88
Maldives,1972,6.346849,0.4651692,122.681
Maldives,1973,6.432284,0.4599604,125.665
Maldives,1974,6.51741,0.4591048,128.722
Maldives,1975,6.592093,0.4573353,132.608
Maldives,1976,6.667072,0.4554389,136.604
Maldives,1977,6.744632,0.4541955,140.721
Maldives,1978,6.85934,0.4406278,144.875
Maldives,1979,6.93834,0.4253835,149.28
Maldives,1980,7.083458,0.4141626,153.957
Maldives,1981,7.167459,0.4050815,158.926
Maldives,1982,7.113055,0.3873052,164.21
Maldives,1983,7.236756,0.373853,169.83
Maldives,1984,7.439586,0.3764277,175.8
Maldives,1985,7.543023,0.3471784,181.749
Maldives,1986,7.596588,0.3503893,188.125
Maldives,1987,7.648517,0.3468743,194.783
Maldives,1988,7.700402,0.3403538,201.721
Maldives,1989,7.747499,0.3529222,208.931
Maldives,1990,7.854759,0.3693173,216.401
Maldives,1991,7.895688,0.3649655,224.107
Maldives,1992,7.904594,0.3990614,232.026
Maldives,1993,7.914448,0.4300147,240.147
Maldives,1994,7.936072,0.4472651,248.459
Maldives,1995,7.942205,0.500885,256.949
Maldives,1996,7.996158,0.5278262,265.592
Maldives,1997,8.02844,0.5170752,274.366
Maldives,1998,8.094833,0.4973949,283.271
Maldives,1999,8.0759,0.4788955,292.307
Maldives,2000,8.183535,0.4699491,301.475
Maldives,2001,8.165647,0.4761518,310.764
Maldives,2002,8.195461,0.4995522,320.165
Maldives,2003,8.294667,0.5058405,329.684
Maldives,2004,8.276481,0.5164868,337.9368
Maldives,2005,8.304423,0.5187072,347.7215
Maldives,2006,8.344438,0.5187072,357.6282
Mali,1970,6.285868,0.4487578,5524.91
Mali,1971,6.325655,0.4487578,5648.792
Mali,1972,6.343931,0.4487578,5776.868
Mali,1973,6.234012,0.4487578,5909.294
Mali,1974,6.270126,0.4487578,6046.239
Mali,1975,6.312747,0.4487578,6187.872
Mali,1976,6.36181,0.4487578,6334.377
Mali,1977,6.398544,0.4487578,6421.606
Mali,1978,6.426749,0.4487578,6517.16
Mali,1979,6.461309,0.4487578,6620.344
Mali,1980,6.487243,0.4487578,6730.91
Mali,1981,6.418144,0.4487578,6849.082
Mali,1982,6.351153,0.4487578,6975.338
Mali,1983,6.389553,0.4487578,7110.335
Mali,1984,6.405132,0.4487578,7254.872
Mali,1985,6.366455,0.4487578,7408.095
Mali,1986,6.532923,0.4487578,7569.067
Mali,1987,6.528903,0.4487578,7738.31
Mali,1988,6.496159,0.4487578,7884.078
Mali,1989,6.548545,0.4487578,8049.713
Mali,1990,6.457785,0.608071,8228.173
Mali,1991,6.385093,0.7734515,8412.146
Mali,1992,6.357889,0.9243243,8565.046
Mali,1993,6.337413,1.034401,8719.41
Mali,1994,6.288721,1.076301,8911.297
Mali,1995,6.282588,1.070214,9157.335
Mali,1996,6.375574,1.047442,9451.955
Mali,1997,6.380018,1.002026,9746.188
Mali,1998,6.543129,0.9298097,10053.97
Mali,1999,6.605789,0.8293884,10360.39
Mali,2000,6.601987,0.7028568,10665.38
Mali,2001,6.780241,0.5561959,10980.05
Mali,2002,6.752206,0.5561959,11300.45
Mali,2003,6.798396,0.5561959,11626.22
Mali,2004,6.798063,0.5561959,11980.31
Mali,2005,6.827475,0.5561959,12340.33
Mali,2006,6.851711,0.5561959,12698.58
Malta,1970,7.814258,0.3824027,325.569
Malta,1971,7.861433,0.3771355,325.468
Malta,1972,7.958754,0.3650634,319.43
Malta,1973,8.047561,0.3628652,321.838
Malta,1974,8.135365,0.354044,323.524
Malta,1975,8.359044,0.3452774,327.842
Malta,1976,8.528331,0.3352252,329.354
Malta,1977,8.638798,0.3346519,332.066
Malta,1978,8.768613,0.3338543,339.786
Malta,1979,8.865352,0.3420892,346.876
Malta,1980,8.883377,0.336591,364.001
Malta,1981,8.910866,0.3274771,363.652
Malta,1982,8.898322,0.3246556,360.222
Malta,1983,8.931002,0.3306881,355.773
Malta,1984,8.952187,0.3316479,351.379
Malta,1985,8.983762,0.3310134,347.039
Malta,1986,9.050498,0.3300525,346.625
Malta,1987,9.077469,0.3323948,349.047
Malta,1988,9.126987,0.3327422,351.951
Malta,1989,9.194836,0.3360255,355.323
Malta,1990,9.22091,0.339888,359.107
Malta,1991,9.285618,0.3361795,362.579
Malta,1992,9.352542,0.3492034,365.897
Malta,1993,9.374452,0.3548107,370.008
Malta,1994,9.411898,0.359118,373.606
Malta,1995,9.440609,0.3638534,376.893
Malta,1996,9.48485,0.3681582,379.965
Malta,1997,9.529216,0.3725412,382.92
Malta,1998,9.567864,0.3766481,385.84
Malta,1999,9.60967,0.3805931,388.756
Malta,2000,9.652366,0.3851665,391.67
Malta,2001,9.650501,0.3790203,394.583
Malta,2002,9.681653,0.3810949,397.499
Malta,2003,9.651456,0.3789343,400.42
Malta,2004,9.643001,0.3814406,402.2662
Malta,2005,9.661999,0.3817773,404.4716
Malta,2006,9.665218,0.3817773,406.9822
Mauritania,1970,6.684344,0.9532853,1289.42
Mauritania,1971,6.672477,0.9532853,1310.672
Mauritania,1972,6.657313,0.9532853,1332.786
Mauritania,1973,6.645358,0.9532853,1355.793
Mauritania,1974,6.718404,0.9532853,1379.655
Mauritania,1975,6.762623,0.9532853,1404.403
Mauritania,1976,6.843949,0.9532853,1430.069
Mauritania,1977,6.851375,0.9532853,1456.688
Mauritania,1978,6.758866,0.9532853,1485.467
Mauritania,1979,6.760753,0.9532853,1516.462
Mauritania,1980,6.669639,0.9532853,1549.589
Mauritania,1981,6.718226,0.9532853,1584.814
Mauritania,1982,6.588767,0.9532853,1622.136
Mauritania,1983,6.597965,0.9532853,1661.573
Mauritania,1984,6.58961,0.9532853,1703.154
Mauritania,1985,6.589083,0.9532853,1746.923
Mauritania,1986,6.632133,0.9532853,1792.933
Mauritania,1987,6.625676,0.9532853,1841.24
Mauritania,1988,6.807771,0.5960047,1891.894
Mauritania,1989,6.683925,0.903494,1937.201
Mauritania,1990,6.731776,0.7805645,1984.449
Mauritania,1991,6.838227,0.5836217,2041.306
Mauritania,1992,6.841267,0.4925592,2119.465
Mauritania,1993,6.748917,0.8773301,2205.24
Mauritania,1994,6.858215,0.6791154,2279.436
Mauritania,1995,6.978575,0.5133845,2341.749
Mauritania,1996,6.986432,0.513464,2388.865
Mauritania,1997,7.008457,0.5140214,2444.741
Mauritania,1998,7.004053,0.5155363,2515.309
Mauritania,1999,7.044954,0.5184943,2590.516
Mauritania,2000,7.065742,0.5233942,2667.859
Mauritania,2001,7.057328,0.5233942,2747.312
Mauritania,2002,7.053041,0.5233942,2828.858
Mauritania,2003,7.003593,0.5233942,2912.584
Mauritania,2004,7.024299,0.5233942,3000.638
Mauritania,2005,7.048094,0.5233942,3089.625
Mauritania,2006,7.131414,0.5233942,3175.213
Mauritius,1970,8.162648,0.3716435,829.511
Mauritius,1971,8.222144,0.371086,841.079
Mauritius,1972,8.237302,0.3706206,851.334
Mauritius,1973,8.341448,0.3703784,861.239
Mauritius,1974,8.379342,0.3703215,873.292
Mauritius,1975,8.48824,0.3704122,885.461
Mauritius,1976,8.561115,0.3715818,897.811
Mauritius,1977,8.605563,0.376996,913.025
Mauritius,1978,8.618429,0.3802182,929.367
Mauritius,1979,8.625957,0.38311,946.64
Mauritius,1980,8.546865,0.3856964,963.701
Mauritius,1981,8.563338,0.3876148,979.05
Mauritius,1982,8.624464,0.3893574,992.04
Mauritius,1983,8.621726,0.390969,1002.175
Mauritius,1984,8.648316,0.3927763,1012.005
Mauritius,1985,8.706063,0.3948497,1021.71
Mauritius,1986,8.777081,0.3956562,1032.333
Mauritius,1987,8.868352,0.3956828,1042.663
Mauritius,1988,8.912553,0.3898913,1052.336
Mauritius,1989,8.961589,0.3973918,1062.525
Mauritius,1990,8.999893,0.3980407,1073.507
Mauritius,1991,9.046942,0.3956991,1084.777
Mauritius,1992,9.109224,0.362068,1096.202
Mauritius,1993,9.141138,0.3756633,1107.49
Mauritius,1994,9.173489,0.3685427,1117.988
Mauritius,1995,9.242468,0.3673015,1128.608
Mauritius,1996,9.281121,0.3693506,1139.491
Mauritius,1997,9.299706,0.3689064,1149.818
Mauritius,1998,9.348979,0.3738608,1159.654
Mauritius,1999,9.37169,0.3595651,1169.325
Mauritius,2000,9.451374,0.3449316,1179.368
Mauritius,2001,9.529119,0.3374022,1189.825
Mauritius,2002,9.51174,0.3336065,1200.206
Mauritius,2003,9.544796,0.3283241,1210.447
Mauritius,2004,9.574712,0.3270368,1222.043
Mauritius,2005,9.611423,0.3270368,1231.82
Mauritius,2006,9.638055,0.3270368,1241.907
Mexico,1970,7.899683,1.284998,50611.26
Mexico,1971,7.951564,1.203349,52274.46
Mexico,1972,8.038748,1.127202,53988.31
Mexico,1973,8.120384,1.059687,55739.5
Mexico,1974,8.177092,1.00335,57510.58
Mexico,1975,8.228178,0.9603813,59287.09
Mexico,1976,8.253325,0.9328716,61065.31
Mexico,1977,8.258842,0.9231127,62842.47
Mexico,1978,8.310746,0.9236646,64606.6
Mexico,1979,8.371584,0.9253071,66344.22
Mexico,1980,8.427655,0.9280224,68046.43
Mexico,1981,8.485506,0.9317952,69706.25
Mexico,1982,8.445523,0.9366127,71326.88
Mexico,1983,8.370127,0.9424644,72922.58
Mexico,1984,8.38006,0.9493421,74514.26
Mexico,1985,8.38529,0.9572392,76117.32
Mexico,1986,8.319746,0.9661513,77734.48
Mexico,1987,8.306048,0.976076,79361.6
Mexico,1988,8.288361,0.9870123,80998.71
Mexico,1989,8.30408,0.9989609,82644.17
Mexico,1990,8.319223,1.029645,84295.59
Mexico,1991,8.31999,1.074665,85954.34
Mexico,1992,8.325179,1.098149,87618.2
Mexico,1993,8.329144,1.090741,89276.47
Mexico,1994,8.362116,1.074578,90915
Mexico,1995,8.287729,1.058601,92523.26
Mexico,1996,8.320571,1.051399,94096.44
Mexico,1997,8.365461,1.056673,95635.73
Mexico,1998,8.395333,1.061968,97144
Mexico,1999,8.421346,1.055462,98626.76
Mexico,2000,8.477538,1.039736,100087.9
Mexico,2001,8.489921,0.9879817,101528.2
Mexico,2002,8.512149,0.9316459,102945.5
Mexico,2003,8.527765,0.9033394,104337.1
Mexico,2004,8.562591,0.8900965,105699.1
Mexico,2005,8.558532,0.9332156,106775.6
Mexico,2006,8.594216,0.9332156,107948.4
Micronesia,1970,7.508741,0.4614755,56.822
Micronesia,1971,7.503859,0.4552299,58.597
Micronesia,1972,7.484274,0.4541197,60.427
Micronesia,1973,7.739305,0.4535132,62.731
Micronesia,1974,7.858222,0.4533154,64.241
Micronesia,1975,7.828834,0.4528343,66.222
Micronesia,1976,7.801618,0.4536693,68.263
Micronesia,1977,7.791143,0.4618231,70.368
Micronesia,1978,7.814287,0.4645288,72.538
Micronesia,1979,7.804328,0.465668,74.774
Micronesia,1980,7.700143,0.4639214,77.08
Micronesia,1981,7.759265,0.4674051,79.581
Micronesia,1982,7.774901,0.4704302,82.188
Micronesia,1983,7.864236,0.4747537,84.942
Micronesia,1984,7.850951,0.4775994,87.784
Micronesia,1985,7.898285,0.4792486,90.631
Micronesia,1986,7.924189,0.481529,94.151
Micronesia,1987,7.89842,0.4799899,97.727
Micronesia,1988,7.922424,0.4767987,101.343
Micronesia,1989,7.892251,0.4798208,104.976
Micronesia,1990,7.893672,0.4902027,108.6
Micronesia,1991,7.921572,0.4988453,111.689
Micronesia,1992,7.926306,0.5076632,114.694
Micronesia,1993,7.959927,0.5215871,117.588
Micronesia,1994,8.079029,0.5402204,105.444
Micronesia,1995,8.086762,0.5475329,105.988
Micronesia,1996,8.023909,0.5593192,106.479
Micronesia,1997,7.953064,0.5660164,106.911
Micronesia,1998,7.936447,0.5781174,107.264
Micronesia,1999,7.864391,0.5724949,107.534
Micronesia,2000,7.956256,0.5633397,107.754
Micronesia,2001,7.963065,0.5560436,107.94
Micronesia,2002,7.979814,0.538003,108.071
Micronesia,2003,7.988731,0.5361606,108.143
Micronesia,2004,7.93571,0.5363729,109.0026
Micronesia,2005,7.940699,0.541712,109.7936
Micronesia,2006,7.929176,0.541712,110.2885
Moldova,1970,,,
Moldova,1971,,,
Moldova,1972,,,
Moldova,1973,,,
Moldova,1974,,,
Moldova,1975,,,
Moldova,1976,,,
Moldova,1977,,,
Moldova,1978,,,
Moldova,1979,,,
Moldova,1980,,,
Moldova,1981,,,
Moldova,1982,,,
Moldova,1983,,,
Moldova,1984,,,
Moldova,1985,,,
Moldova,1986,,,
Moldova,1987,,,
Moldova,1988,,,
Moldova,1989,,,
Moldova,1990,7.798625,0.4525957,4397.798
Moldova,1991,7.764837,0.4525957,4427.569
Moldova,1992,7.746404,0.4525957,4448.083
Moldova,1993,7.740975,0.4525957,4459.725
Moldova,1994,7.592257,0.4777287,4463.208
Moldova,1995,7.636217,0.5037084,4459.595
Moldova,1996,7.556913,0.5305548,4450.539
Moldova,1997,7.601395,0.5582892,4441.779
Moldova,1998,7.486175,0.5582892,4435.827
Moldova,1999,7.406585,0.5582892,4432.04
Moldova,2000,7.425034,0.5582892,4430.654
Moldova,2001,7.469555,0.5582892,4431.57
Moldova,2002,7.576292,0.5582892,4434.547
Moldova,2003,7.623777,0.5582892,4439.502
Moldova,2004,7.687677,0.5582892,4425.468
Moldova,2005,7.772411,0.5582892,4370.776
Moldova,2006,7.823035,0.5582892,4332.825
Mongolia,1970,6.787387,0.3699283,1247.6
Mongolia,1971,6.804899,0.3699283,1283.4
Mongolia,1972,6.811851,0.3699283,1320.5
Mongolia,1973,6.867622,0.3699283,1360.1
Mongolia,1974,6.878188,0.3699283,1402.6
Mongolia,1975,6.911076,0.3699283,1445.6
Mongolia,1976,6.921035,0.3699283,1487.15
Mongolia,1977,6.968909,0.3699283,1528
Mongolia,1978,7.013211,0.3699283,1571.7
Mongolia,1979,7.026431,0.3699283,1617.2
Mongolia,1980,7.061318,0.3699283,1662.38
Mongolia,1981,7.113889,0.3699283,1708.832
Mongolia,1982,7.166788,0.3699283,1756.032
Mongolia,1983,7.195239,0.3699283,1805.004
Mongolia,1984,7.225948,0.3699283,1855.693
Mongolia,1985,7.253923,0.3699283,1907.701
Mongolia,1986,7.316072,0.3699283,1960.796
Mongolia,1987,7.322699,0.3699283,2015.133
Mongolia,1988,7.345275,0.3699283,2070.723
Mongolia,1989,7.344409,0.3699283,2159.157
Mongolia,1990,7.292783,0.3699283,2216.34
Mongolia,1991,7.172572,0.3699283,2268.325
Mongolia,1992,7.053359,0.3699283,2312.802
Mongolia,1993,7.007282,0.3699283,2349.132
Mongolia,1994,7.015662,0.3699283,2383.109
Mongolia,1995,7.068469,0.3699283,2420.663
Mongolia,1996,6.995869,0.5161035,2458.561
Mongolia,1997,6.962282,0.6324213,2494.803
Mongolia,1998,6.959486,0.6790255,2530.501
Mongolia,1999,6.98651,0.6607322,2565.596
Mongolia,2000,7.013242,0.6009975,2600.835
Mongolia,2001,7.060976,0.498282,2637.069
Mongolia,2002,7.155313,0.3609471,2674.234
Mongolia,2003,7.195171,0.3609471,2712.315
Mongolia,2004,7.283438,0.3609471,2750.721
Mongolia,2005,7.336599,0.3609471,2793.734
Mongolia,2006,7.405226,0.3609471,2827.266
Morocco,1970,7.152104,1.1752,15909.28
Morocco,1971,7.18232,1.1752,16313.39
Morocco,1972,7.205019,1.1752,16660.67
Morocco,1973,7.221937,1.1752,16998.38
Morocco,1974,7.23687,1.1752,17335.24
Morocco,1975,7.268817,1.1752,17687.38
Morocco,1976,7.34286,1.1752,18042.96
Morocco,1977,7.363996,1.1752,18396.94
Morocco,1978,7.410607,1.1752,18758.28
Morocco,1979,7.442904,1.1752,19125.96
Morocco,1980,7.451398,1.1752,19487.27
Morocco,1981,7.558332,0.9378349,19846.22
Morocco,1982,7.718216,0.7509046,20198.73
Morocco,1983,7.756975,0.6167247,20740.3
Morocco,1984,7.811353,0.5348685,21295.94
Morocco,1985,7.847481,0.506447,21857.41
Morocco,1986,7.916655,0.5079611,22421.63
Morocco,1987,7.864989,0.5118049,22987.4
Morocco,1988,7.933334,0.5169312,23554.96
Morocco,1989,7.931324,0.5222769,24122.37
Morocco,1990,7.938335,0.5267525,24685.96
Morocco,1991,7.987052,0.5292473,25244.06
Morocco,1992,7.922398,0.5301838,25798.24
Morocco,1993,7.897151,0.530846,26350.82
Morocco,1994,7.982883,0.5314096,26900.83
Morocco,1995,7.88977,0.5320506,27446.86
Morocco,1996,7.983958,0.5328,27989.54
Morocco,1997,7.933634,0.5335706,28529.5
Morocco,1998,7.982214,0.5343619,29065.65
Morocco,1999,7.961568,0.5351729,29596.79
Morocco,2000,7.953906,0.5351729,30122.35
Morocco,2001,7.999341,0.5351729,30645.3
Morocco,2002,8.014471,0.5351729,31167.78
Morocco,2003,8.041545,0.5351729,31689.27
Morocco,2004,8.072391,0.5351729,32030.88
Morocco,2005,8.079268,0.5351729,32357.25
Morocco,2006,8.137762,0.5351729,32737.09
Mozambique,1970,6.647081,0.5246035,9304.375
Mozambique,1971,6.694343,0.5246035,9539.059
Mozambique,1972,6.71403,0.5246035,9809.596
Mozambique,1973,6.731142,0.5246035,10087.92
Mozambique,1974,6.764251,0.5246035,10370.28
Mozambique,1975,6.778878,0.5246035,10432.6
Mozambique,1976,6.801739,0.5246035,10769.65
Mozambique,1977,6.767217,0.5246035,11127.87
Mozambique,1978,6.747921,0.5246035,11466.48
Mozambique,1979,6.747163,0.5246035,11828.03
Mozambique,1980,6.769989,0.5246035,12102.62
